user_id,gender,has_name,has_ava,has_bio,has_geo,has_birth,reg_time,sunshine,blog_num,followe,follower,FFR,weibo_level,vip_level,certify,avg_com,avg_ret,label
6513521756,f,1,1,1,1,2,20180325,4,42093,586,416,1.409,28,8,0,2.039,0.636,1
2106743881,f,1,1,1,1,2,20110426,5,36938,566,481,1.177,30,8,1,0.66,0.236,1
6116258018,m,1,1,1,1,2,20170123,5,36354,990,210000,0.005,22,2,1,0.029,0.005,1
6523346103,f,1,1,1,1,2,20180408,4,35400,128,35,3.657,9,1,0,0,0.001,1
1885213732,f,1,1,0,1,0,20101129,4,34619,5713,4359,1.311,30,6,1,0.325,0.688,1
6574468275,m,1,1,1,1,1,20180614,4,34559,224,36,6.222,9,6,0,0,0,1
5611684900,f,1,1,1,1,2,20150519,5,33111,430,110,3.909,9,1,0,0.003,0.001,1
5626850957,m,1,1,1,1,1,20150609,4,32600,1052,241,4.365,37,1,0,0,0.001,1
2671109275,m,1,1,1,1,0,20120218,5,31990,730,162000000,0,48,1,2,468.1567164,174.5895522,1
2425320194,m,1,1,1,1,2,20110926,4,31707,715,74000,0.01,17,0,0,0.2,0.785185185,1
1286189071,m,1,1,1,1,0,20091012,5,31647,380,7174000,0,48,2,1,645.162963,1504.325926,1
5568407504,f,1,1,1,1,1,20150427,5,31431,293,12000,0.024,33,6,1,1.47,0.021,1
1357511194,m,1,1,1,1,2,20100625,5,29342,551,1271000,0,48,6,1,186.6740741,111.0296296,1
1841120453,m,1,1,1,1,0,20120310,5,29124,283,160000,0.002,42,4,2,9.414814815,4.133333333,1
1729637993,m,1,1,1,1,0,20120330,5,28327,642,9873000,0,48,5,2,41.75735294,19.34558824,1
1940515031,f,1,1,1,0,2,20110129,4,27322,162,129,1.256,30,6,0,0.314,0.02,1
5955332647,f,1,1,0,1,0,20160614,4,27247,1195,163,7.331,9,1,0,0.503,0.005,1
5948958813,f,1,1,1,1,1,20160608,4,27179,326,117,2.786,30,6,0,0.772,0.013,1
2202387347,m,1,1,1,1,0,20120405,5,27030,572,28447000,0,48,6,2,1912.785185,506.0148148,1
1706054664,f,1,1,1,1,1,20100428,4,26529,474,642,0.738,39,1,0,0.499,0.011,1
5430017346,f,1,1,1,0,1,20141218,4,26202,234,166,1.41,27,5,0,1.862,2.658,1
